glamupe_id,glamupe_name,glamupe_ingredients,glamupe_photo_url,glamupe_category_id
473,"Guerlain L'Essentiel Natural Glow Foundation","Aqua (Water), C9-12 Alkane, Glycerin, Propanediol, Polyglyceryl-6 Polyricinoleate, Silica, Titanium Dioxide [Nano], C15-19 Alkane, Vp/​Eicosene Copolymer, Dicaprylyl Carbonate, Polyglyceryl-2 Isostearate, Coco-Caprylate/​Caprate, Disteardimonium Hectorite, Sorbitan Sesquiisostearate, Parfum (Fragrance), Caesalpinia Spinosa Fruit Extract, Alpha-Glucan Oligosaccharide, Sodium Myristoyl Glutamate, Stearic Acid, Sodium Citrate, Xanthan Gum, Alumina, Polyhydroxystearic Acid, Cellulose, Potassium Sorbate, Kappaphycus Alvarezii Extract, Polymnia Sonchifolia Root Juice, Citric Acid, Butylene Glycol, Aluminum Hydroxide, Maltodextrin, Lactobacillus, Tocopherol, Theobroma Cacao (Cocoa) Seed Extract, Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), CI 77947 (Zinc Oxide), Tocopherol, Theobroma Cacao (Cocoa) Seed Extract, Kappaphycus Alvarezii Extract, Glycerin, Titanium Dioxide [Nano], Alumina, Sodium Citrate, Citric Acid, Sodium Citrate, Titanium Dioxide [Nano], Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), CI 77947 (Zinc Oxide), C15-19 Alkane, Dicaprylyl Carbonate, Coco-Caprylate/​Caprate, Stearic Acid, Aluminum Hydroxide, Polyglyceryl-6 Polyricinoleate, Polyglyceryl-2 Isostearate, Sorbitan Sesquiisostearate, Polyhydroxystearic Acid, Glycerin, Propanediol, Butylene Glycol, Aluminum Hydroxide, Parfum (Fragrance), Potassium Sorbate, Aqua (Water), C9-12 Alkane, Propanediol, Butylene Glycol, Sodium Myristoyl Glutamate, Sodium Myristoyl Glutamate, Silica, Vp/​Eicosene Copolymer, Disteardimonium Hectorite, Stearic Acid, Xanthan Gum, Alumina, Cellulose, Aluminum Hydroxide",https://incidecoder-content.storage.googleapis.com/b7209b9d-a0b1-476c-8770-cf6910dbe06a/products/guerlain-lessentiel-natural-glow-foundation/guerlain-lessentiel-natural-glow-foundation_front_photo_original.jpeg,1
474,"LACURA Beauty Foundation With Sunscreen","Water, Titanium Dioxide, Propylene Glycol, Kaolin, Ethylhexyl Methoxycinnamate, Caprylic/​Capric Triglyceride, Stearic Acid, Butyl Methoxydibenzoylmethane, Saccharide Isomerate, Cetearyl Olivate, Sorbitan Olivate, Polysorbate 60, Disodium EDTA, Magnesium Aluminium Silicate, Triethanolamine, Citric Acid, Fragrance, Xanthan Gum, BHT, Sodium Citrate, Phenoxyethanol, Ethylhexylglycerin, Ci 77491, Ci 77492, Ci 77499 (Iron Oxides)), Titanium Dioxide, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Kaolin, BHT, Triethanolamine, Citric Acid, Sodium Citrate, Disodium EDTA, Sodium Citrate, Titanium Dioxide, Kaolin, Ci 77491, Ci 77492, Ci 77499 (Iron Oxides)), Caprylic/​Capric Triglyceride, Stearic Acid, Cetearyl Olivate, Sorbitan Olivate, Polysorbate 60, Propylene Glycol, Saccharide Isomerate, Fragrance, BHT, Phenoxyethanol, Ethylhexylglycerin, Water, Propylene Glycol, Polysorbate 60, Stearic Acid, Magnesium Aluminium Silicate, Xanthan Gum",https://incidecoder-content.storage.googleapis.com/34214121-eaf6-4113-89ad-a0a13f7255eb/ingredients/lacura-beauty-foundation-with-sunscreen/lacura-beauty-foundation-with-sunscreen_original.jpeg,1
475,"Becca Aqua Luminous Perfecting Foundation","Water, Dimethicone, Phenyl Trimethicone, Glycerin, Ethylhexyl Palmitate, Caprylic/​Capric Triglyceride, Isododecane, Polyglyceryl-6 Polyricinoleate, Pentylene Glycol, Octyldodecyl Neopentanoate, Polysilicone-11, Lecithin, Tocopherol, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Enteromorpha Compressa Extract, Helianthus Annuus (Sunflower) Seed Oil, Yeast Extract, Sea Salt Extract, Sodium Hyaluronate Crosspolymer, Ethylhexylglycerin, Butylene Glycol, Methyl Methacrylate Crosspolymer, Silica, Polyglyceryl-2 Isostearate, Decyl Glucoside, Squalane, Polymethylsilsesquioxane, Hydrogenated Lecithin, Tromethamine, Phospholipids, Propanediol, Panthenol, Stearoyl Inulin, Sodium Benzoate, Simethicone, Hydroxystearic Acid, Palmitic Acid, Xanthan Gum, Phytantriol, Stearic Acid, Aluminum Dimyristate, Disodium Stearoyl Glutamate, Sodium Anisate, Sodium Levulinate, Saccharomyces/​Magnesium Ferment, Saccharomyces/​Copper Ferment, Saccharomyces/​Silicon Ferment, Saccharomyces/​Zinc Ferment, Saccharomyces/​Iron Ferment, Disteardimonium Hectorite, Triethoxycaprylylsilane, Potassium Sorbate, Hexylene Glycol, Caprylyl Glycol, Phenoxyethanol, Disodium EDTA, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Tocopherol, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Sodium Hyaluronate Crosspolymer, Tetrahexyldecyl Ascorbate, Glycerin, Sodium Hyaluronate Crosspolymer, Squalane, Phospholipids, Panthenol, Sodium Anisate, Tromethamine, Disodium EDTA, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Dimethicone, Phenyl Trimethicone, Ethylhexyl Palmitate, Caprylic/​Capric Triglyceride, Isododecane, Octyldodecyl Neopentanoate, Lecithin, Helianthus Annuus (Sunflower) Seed Oil, Squalane, Hydrogenated Lecithin, Phospholipids, Stearoyl Inulin, Simethicone, Palmitic Acid, Stearic Acid, Caprylyl Glycol, Polyglyceryl-6 Polyricinoleate, Lecithin, Polyglyceryl-2 Isostearate, Hydrogenated Lecithin, Stearoyl Inulin, Hydroxystearic Acid, Palmitic Acid, Hexylene Glycol, Glycerin, Pentylene Glycol, Yeast Extract, Sodium Hyaluronate Crosspolymer, Butylene Glycol, Propanediol, Panthenol, Phytantriol, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Palmitic Acid, Water, Isododecane, Pentylene Glycol, Butylene Glycol, Propanediol, Hexylene Glycol, Decyl Glucoside, Stearoyl Inulin, Hydroxystearic Acid, Hydroxystearic Acid, Disodium Stearoyl Glutamate, Hexylene Glycol, Silica, Xanthan Gum, Stearic Acid, Aluminum Dimyristate, Disteardimonium Hectorite",https://incidecoder-content.storage.googleapis.com/50956dc0-f277-411e-a05f-6c89c7551ce4/products/becca-aqua-luminous-perfecting-foundation/becca-aqua-luminous-perfecting-foundation_front_photo_original.jpeg,1
476,"Chantecaille Future Skin Gel Foundation","Water, Cyclopentasiloxane, Titanium Dioxide, Cetyl PEG/​PPG-10/​1 Dimethicone, Pentylene Glycol, Dimethicone, Butylene Glycol, PEG-400, Sodium Chloride, Silica Dimethyl Silylate, Phenoxyethanol, Glycerin, Aluminum Hydroxide, Mica, Dimethicone/​Vinyl Dimethicone Crosspolymer, Chlorphenesin, Stearic Acid, Alcohol, Laminaria Saccharina Extract, Camellia Sinensis Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Oryza Sativa (Rice) Bran Extract, Arnica Montana Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Aloe Barbadensis Leaf Extract, Natto Gum, Talc, Iron Oxides, Camellia Sinensis Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Glycerin, Laminaria Saccharina Extract, Camellia Sinensis Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Aloe Barbadensis Leaf Extract, Titanium Dioxide, Talc, Chlorphenesin, Alcohol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Titanium Dioxide, Mica, Iron Oxides, Cyclopentasiloxane, Dimethicone, Silica Dimethyl Silylate, Aluminum Hydroxide, Stearic Acid, Aloe Barbadensis Leaf Extract, Cetyl PEG/​PPG-10/​1 Dimethicone, Pentylene Glycol, Butylene Glycol, Glycerin, Aluminum Hydroxide, Laminaria Saccharina Extract, Aloe Barbadensis Leaf Extract, Arnica Montana Flower Extract, Phenoxyethanol, Chlorphenesin, Water, Cyclopentasiloxane, Pentylene Glycol, Butylene Glycol, PEG-400, Alcohol, Cetyl PEG/​PPG-10/​1 Dimethicone, Sodium Chloride, Silica Dimethyl Silylate, Aluminum Hydroxide, Dimethicone/​Vinyl Dimethicone Crosspolymer, Stearic Acid, Alcohol",https://incidecoder-content.storage.googleapis.com/a1af952b-e251-4855-950e-c1c7becb5373/products/chantecaille-future-skin-gel-foundation/chantecaille-future-skin-gel-foundation_front_photo_original.jpeg,1
477,"Essence Pretty Natural Hydrating Foundation","Aqua (Water), Cyclopentasiloxane, Talc, Trimethylsiloxysilicate, PEG-10 Dimethicone, Glycerin, Cetyl PEG/​PPG-10/​1 Dimethicone, Aloe Barbadensis Leaf Juice, Tropolone, Sodium Hyaluronate, Sodium Chloride, Disteardimonium Hectorite, Hydrogen Dimethicone, Sodium Phytate, Propylene Carbonate, Aluminum Hydroxide, Phenoxyethanol, Sodium Dehydroacetate, Parfum (Fragrance), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Glycerin, Sodium Hyaluronate, Aloe Barbadensis Leaf Juice, Talc, Sodium Phytate, Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Cyclopentasiloxane, Trimethylsiloxysilicate, Aluminum Hydroxide, PEG-10 Dimethicone, Cetyl PEG/​PPG-10/​1 Dimethicone, Glycerin, Aloe Barbadensis Leaf Juice, Sodium Hyaluronate, Aluminum Hydroxide, Parfum (Fragrance), Tropolone, Phenoxyethanol, Sodium Dehydroacetate, Aqua (Water), Cyclopentasiloxane, Propylene Carbonate, Cetyl PEG/​PPG-10/​1 Dimethicone, Sodium Chloride, Disteardimonium Hectorite, Propylene Carbonate, Aluminum Hydroxide",https://incidecoder-content.storage.googleapis.com/183e4ea3-30a0-456e-8e4c-c5f8e703d274/products/essence-pretty-natural-hydrating-foundation/essence-pretty-natural-hydrating-foundation_front_photo_original.jpeg,1
478,"3INA 3-In-1 Foundation","Aqua (Water), Cyclopentasiloxane, Dipropylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Ethylhexyl Methoxycinnamate, Disteardimonium Hectorite, Sodium Chloride, Mica, Dimethicone, Polyglyceryl-4 Isostearate, Phenoxyethanol, Sodium Dehydroacetate, Polymethyl Methacrylate, Methicone, Silica, Magnesium Aluminum Silicate, Disodium EDTA, Benzophenone-3, Dimethicone Crosspolymer, Ascorbic Acid, Butylene Glycol, Talc, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum Extract (Saccharum Officinarum (Sugar Cane) Extract), Sigesbeckia Orientalis Extract, Rabdosia Rubescens Extract, Citrus Aurantium Dulcis Fruit Extract (Citrus Aurantium Dulcis (Orange) Fruit Extract), Citrus Limon Fruit Extract (Citrus Limon (Lemon) Fruit Extract), BHT, Acer Saccharum Extract (Acer Saccharum (Sugar Maple) Extract), Ci 77492, Ci 77499, Ci 77491 (Iron Oxides), Ci 77891 (Titanium Dioxide), Ascorbic Acid, Ascorbic Acid, Ethylhexyl Methoxycinnamate, Benzophenone-3, Talc, BHT, Ascorbic Acid, Disodium EDTA, Mica, Ci 77492, Ci 77499, Ci 77491 (Iron Oxides), Ci 77891 (Titanium Dioxide), Cyclopentasiloxane, Dimethicone, Methicone, Cetyl PEG/​PPG-10/​1 Dimethicone, Polyglyceryl-4 Isostearate, Butylene Glycol, Saccharum Officinarum Extract (Saccharum Officinarum (Sugar Cane) Extract), Phenoxyethanol, Sodium Dehydroacetate, BHT, Aqua (Water), Cyclopentasiloxane, Dipropylene Glycol, Butylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Disteardimonium Hectorite, Sodium Chloride, Silica, Magnesium Aluminum Silicate, Dimethicone Crosspolymer",https://incidecoder-content.storage.googleapis.com/597dda83-8718-43b2-ac94-7ab770e635d9/products/3ina-3-in-1-foundation/3ina-3-in-1-foundation_front_photo_original.jpeg,1
479,"Catrice Liquid Control Hd Foundation","Aqua (Water), Dimethicone, Talc, PEG-10 Dimethicone, Trimethylsiloxysilicate, Polypropylene, Isododecane, Cetyl PEG/​PPG-10/​1 Dimethicone, Nylon-12, Hdi/​Trimethylol Hexyllactone Crosspolymer, Sodium Chloride, Hydrogen Dimethicone, Glycerin, Magnesium Sulfate, Disteardimonium Hectorite, Methicone, Ethylhexylglycerin, Silica, Aluminum Hydroxide, Propylene Carbonate, Dehydroacetic Acid, Sodium Dehydroacetate, Phenoxyethanol, Benzoic Acid, Parfum (Fragrance), Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Glycerin, Talc, Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Dimethicone, Trimethylsiloxysilicate, Isododecane, Methicone, Aluminum Hydroxide, PEG-10 Dimethicone, Cetyl PEG/​PPG-10/​1 Dimethicone, Glycerin, Aluminum Hydroxide, Parfum (Fragrance), Ethylhexylglycerin, Dehydroacetic Acid, Sodium Dehydroacetate, Phenoxyethanol, Benzoic Acid, Aqua (Water), Isododecane, Propylene Carbonate, Cetyl PEG/​PPG-10/​1 Dimethicone, Polypropylene, Nylon-12, Sodium Chloride, Magnesium Sulfate, Disteardimonium Hectorite, Silica, Aluminum Hydroxide, Propylene Carbonate",https://incidecoder-content.storage.googleapis.com/912c6ca3-47d2-412c-8520-25dc3cdd9462/products/catrice-liquid-control-hd-foundation/catrice-liquid-control-hd-foundation_front_photo_original.jpeg,1
480,"NYX Total Control Drop Foundation","Cyclopentasiloxane, Water/​Aqua/​Eau, Glycerin, Vinyl Dimethicone/​Methicone Silsesquioxane Crosspolymer, Propylene Glycol, Peg-10 Dimethicone, Isododecane, Dimethicone, Phenyl Trimethicone, Polymethyl Methacrylate, Triethoxycaprylylsilane, Trimethylsiloxysilicate, Propylene Carbonate, Disteardimonium Hectorite, Ethylhexylglycerin, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Glycerin, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Cyclopentasiloxane, Isododecane, Dimethicone, Phenyl Trimethicone, Trimethylsiloxysilicate, Peg-10 Dimethicone, Glycerin, Propylene Glycol, Ethylhexylglycerin, Phenoxyethanol, Cyclopentasiloxane, Water/​Aqua/​Eau, Propylene Glycol, Isododecane, Propylene Carbonate, Vinyl Dimethicone/​Methicone Silsesquioxane Crosspolymer, Propylene Carbonate, Disteardimonium Hectorite",https://incidecoder-content.storage.googleapis.com/0cc4daf5-c05f-48a0-803d-644f753ff738/products/nyx-total-control-drop-foundation/nyx-total-control-drop-foundation_front_photo_original.jpeg,1
481,"Guerlain Parure De Lumière Foundation","Aqua (Water), Isododecane, Glycerin, Ethylhexyl Methoxycinnamate, Hydrogenated Polyisobutene, Methyl Trimethicone, Pentylene Glycol, Titanium Dioxide, Polyglyceryl-6 Polyricinoleate, Disteardimonium Hectorite, Butylene Glycol Dicaprylate/​Dicaprate, Maris Aqua (Sea Water), Phenoxyethanol, Chondrus Crispus (Carrageenan), Polyglyceryl-2 Isostearate, Silica, Dimethicone, Calcium Sodium Borosilicate, PEG-10 Dimethicone, Stearic Acid, Sodium Myristoyl Glutamate, Parfum (Fragrance), Alumina, Silica Silylate, Propylene Carbonate, Aluminum Hydroxide, Butylphenyl Methylpropional, Linalool, Citronellol, BHT, Alpha-Isomethyl Ionone, Benzyl Benzoate, Geraniol, Tropaeolum Majus Extract, Tocopherol, Limonene, Citral, Ethylhexylglycerin, Ci 77891 (Titanium Dioxide), Ci 77492, Ci 77491, Ci 77499 (Iron Oxides), Tocopherol, Glycerin, Ethylhexyl Methoxycinnamate, Titanium Dioxide, Alumina, Benzyl Benzoate, Tropaeolum Majus Extract, BHT, Titanium Dioxide, Ci 77891 (Titanium Dioxide), Ci 77492, Ci 77491, Ci 77499 (Iron Oxides), Isododecane, Hydrogenated Polyisobutene, Butylene Glycol Dicaprylate/​Dicaprate, Dimethicone, Stearic Acid, Silica Silylate, Aluminum Hydroxide, Polyglyceryl-6 Polyricinoleate, Polyglyceryl-2 Isostearate, PEG-10 Dimethicone, Glycerin, Pentylene Glycol, Maris Aqua (Sea Water), Aluminum Hydroxide, Parfum (Fragrance), Butylphenyl Methylpropional, Linalool, Citronellol, Alpha-Isomethyl Ionone, Benzyl Benzoate, Geraniol, Limonene, Citral, Phenoxyethanol, BHT, Ethylhexylglycerin, Aqua (Water), Isododecane, Methyl Trimethicone, Pentylene Glycol, Maris Aqua (Sea Water), Propylene Carbonate, Benzyl Benzoate, Limonene, Sodium Myristoyl Glutamate, Sodium Myristoyl Glutamate, Hydrogenated Polyisobutene, Disteardimonium Hectorite, Chondrus Crispus (Carrageenan), Silica, Stearic Acid, Alumina, Silica Silylate, Propylene Carbonate, Aluminum Hydroxide",https://incidecoder-content.storage.googleapis.com/c4100a00-88b8-4613-adf7-dd3f8df5e0e4/products/guerlain-parure-de-lumiere-foundation/guerlain-parure-de-lumiere-foundation_front_photo_original.jpeg,1
482,"Ilia True Skin Serum Foundation","Aloe Barbadensis Leaf Juice*, Coconut Alkanes, Caprylyl Methicone, Polyglyceryl-6 Polyricinoleate, Cetearyl Isononanoate, Polyglyceryl-2 Isostearate, Boron Nitride, Dimethicone, Disteardimonium Hectorite, Oryza Sativa (Rice) Hull Powder, Rosa Centifolia Flower Water, Gluconolactone, Glycerin, Isopentyldiol, Sodium Chloride, Coco-Caprylate/​Caprate, Sodium Benzoate, Caprylic/​Capric Triglyceride, Adansonia Digitata Seed Oil, Rosa Moschata Seed Oil*, Sclerocarya Birrea (Marula) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil*, Squalane, Tocopherol, Triethoxycaprylylsilane, Pentylene Glycol, Pistacia Lentiscus (Mastic) Gum, Hydrogenated Lecithin, Potassium Sorbate, Calcium Gluconate, Ethylhexylglycerin, Jasminum Officinale (Jasmine) Flower/​Leaf Extract, Phenethyl Alcohol, Bisabolol, Tocopherol, Gluconolactone, Glycerin, Squalane, Aloe Barbadensis Leaf Juice*, Jasminum Officinale (Jasmine) Flower/​Leaf Extract, Bisabolol, Oryza Sativa (Rice) Hull Powder, Gluconolactone, Coconut Alkanes, Caprylyl Methicone, Cetearyl Isononanoate, Dimethicone, Isopentyldiol, Coco-Caprylate/​Caprate, Caprylic/​Capric Triglyceride, Adansonia Digitata Seed Oil, Rosa Moschata Seed Oil*, Sclerocarya Birrea (Marula) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil*, Squalane, Hydrogenated Lecithin, Polyglyceryl-6 Polyricinoleate, Polyglyceryl-2 Isostearate, Hydrogenated Lecithin, Aloe Barbadensis Leaf Juice*, Glycerin, Isopentyldiol, Pentylene Glycol, Calcium Gluconate, Jasminum Officinale (Jasmine) Flower/​Leaf Extract, Jasminum Officinale (Jasmine) Flower/​Leaf Extract, Sodium Benzoate, Potassium Sorbate, Ethylhexylglycerin, Coconut Alkanes, Isopentyldiol, Pentylene Glycol, Disteardimonium Hectorite, Sodium Chloride",https://incidecoder-content.storage.googleapis.com/3d867105-42d8-4b81-a6df-c74703d78d71/products/ilia-true-skin-serum-foundation/ilia-true-skin-serum-foundation_front_photo_original.jpeg,1
483,"Clinique Beyond Perfecting Foundation + Concealer","Water/​Aqua/​Eau, Isostearyl Neopentanoate, Dimethicone, Isohexadecane, Trimethylsiloxysilicate, Butylene Glycol, Glycerin, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Disteardimonium Hectorite, Trehalose, PEG-10 Dimethicone, Hdi/​Trimethylol Hexyllactone Crosspolymer, Dimethicone/​PEG-10/​15 Crosspolymer, Triethoxycaprylylsilane, Sodium Hyaluronate, Hydrolyzed Soy Protein, Tocopheryl Acetate, Polymethyl Methacrylate, Propylene Carbonate, Lecithin, Laureth-7, Hydrogenated Lecithin, Dimethicone Silylate, Xanthan Gum, Dipropylene Glycol, Sodium Chloride, Magnesium Aluminum Silicate, Polyaminopropyl Biguanide, Silica, Coconut Acid, Disodium EDTA, Phenoxyethanol, Mica, Iron Oxides (Ci 77491),Iron Oxides (Ci 77492),Iron Oxides (Ci 77499), Titanium Dioxide (Ci 77891), Zinc Oxide (Ci 77947), Bismuth Oxychloride (Ci 77163), Tocopheryl Acetate, Glycerin, Sodium Hyaluronate, Zinc Oxide (Ci 77947), Disodium EDTA, Mica, Iron Oxides (Ci 77491),Iron Oxides (Ci 77492),Iron Oxides (Ci 77499), Titanium Dioxide (Ci 77891), Bismuth Oxychloride (Ci 77163), Isostearyl Neopentanoate, Dimethicone, Isohexadecane, Trimethylsiloxysilicate, Lecithin, Hydrogenated Lecithin, Coconut Acid, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, PEG-10 Dimethicone, Dimethicone/​PEG-10/​15 Crosspolymer, Lecithin, Laureth-7, Hydrogenated Lecithin, Coconut Acid, Butylene Glycol, Glycerin, Trehalose, Sodium Hyaluronate, Hydrolyzed Soy Protein, Polyaminopropyl Biguanide, Phenoxyethanol, Water/​Aqua/​Eau, Isohexadecane, Butylene Glycol, Propylene Carbonate, Dipropylene Glycol, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Laureth-7, Coconut Acid, Disteardimonium Hectorite, Propylene Carbonate, Xanthan Gum, Sodium Chloride, Magnesium Aluminum Silicate, Silica",https://incidecoder-content.storage.googleapis.com/b8356854-2a2d-4c3f-a2bd-d7bb05ffd710/products/clinique-beyond-perfecting-foundation-concealer/clinique-beyond-perfecting-foundation-concealer_front_photo_original.jpeg,1
484,"Vichy Dermablend Corrective Fluid Foundation","Water, Undecane, Dimethicone, Glycerin, Tridecane, Polyglyceryl-4 Isostearate, Pentylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Hexyl Laurate, Magnesium Sulfate, Disteardimonium Hectorite, Trihydroxystearin, Cellulose Gum, Aluminum Hydroxide, Disodium Stearoyl Glutamate, Acetylated Glycol Stearate, Acrylonitrile/​Methyl Methacrylate/​Vinylidene Chloride Copolymer, Ethylhexylglycerin, Titanium Dioxide, Ci 77492, Ci 77499, Glycerin, Titanium Dioxide, Titanium Dioxide, Ci 77492, Ci 77499, Undecane, Dimethicone, Hexyl Laurate, Aluminum Hydroxide, Acetylated Glycol Stearate, Polyglyceryl-4 Isostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, Glycerin, Pentylene Glycol, Aluminum Hydroxide, Tridecane, Ethylhexylglycerin, Water, Pentylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Disodium Stearoyl Glutamate, Magnesium Sulfate, Disteardimonium Hectorite, Trihydroxystearin, Cellulose Gum, Aluminum Hydroxide",https://incidecoder-content.storage.googleapis.com/3a9fd0a8-b21a-4d59-a5bb-e76a78a85e4c/products/vichy-dermablend-corrective-fluid-foundation/vichy-dermablend-corrective-fluid-foundation_front_photo_original.jpeg,1
485,"Colourpop No Filter Foundation Stix","Phenylpropyldimethylsiloxysilicate, Caprylyl Methicone, Phenyl Trimethicone, Paraffin, Caprylic/​Capric Triglyceride, Methyl Methacrylate Crosspolymer, Ceresin, Copernicia Cerifera (Carnauba) Wax, Hydrogenated Soybean Oil, Lauryl Laurate, Isopropyl Titanium Triisostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, Vp/​Hexadecene Copolymer, Stearic Acid, Bis-PEG-15 Dimethicone/​Ipdi Copolymer, PEG-2 Soyamine, Synthetic Beeswax, Phenoxyethanol, Caprylyl Glycol, Microcrystalline Wax, Potassium Sorbate, Water, Hexylene Glycol, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Phenylpropyldimethylsiloxysilicate, Caprylyl Methicone, Phenyl Trimethicone, Caprylic/​Capric Triglyceride, Copernicia Cerifera (Carnauba) Wax, Hydrogenated Soybean Oil, Isopropyl Titanium Triisostearate, Stearic Acid, Caprylyl Glycol, Isopropyl Titanium Triisostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, PEG-2 Soyamine, Hexylene Glycol, Hydrogenated Soybean Oil, Caprylyl Glycol, Paraffin, Hexylene Glycol, Phenoxyethanol, Potassium Sorbate, Water, Hexylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, PEG-2 Soyamine, Hexylene Glycol, Paraffin, Ceresin, Hydrogenated Soybean Oil, Vp/​Hexadecene Copolymer, Stearic Acid, Synthetic Beeswax, Microcrystalline Wax",https://incidecoder-content.storage.googleapis.com/b7931322-ee85-4b4d-a603-639579296bcd/products/colourpop-no-filter-foundation-stix/colourpop-no-filter-foundation-stix_front_photo_original.jpeg,1
486,"CoverGirl Vitalist Healthy Elixir Foundation","Water/​Eau, Cyclopentasiloxane, Propylene Glycol, Talc, Dimethicone, Aluminum Starch Octenylsuccinate, Sodium Chloride, PEG/​PPG-18/​18 Dimethicone, PVP, Benzyl Alcohol, Phenoxyethanol, Ethylene/​Methacrylate Copolymer, Trihydroxystearin, Arachidyl Behenate, Methicone, Silica, Sodium Benzoate, Synthetic Wax, Polyglyceryl-4 Isostearate, Hexyl Laurate, Cetyl PEG/​PPG-10/​1 Dimethicone, Ethylene Brassylate, Behenic Acid, Polyethylene, Talc, Cyclopentasiloxane, Dimethicone, Arachidyl Behenate, Methicone, Synthetic Wax, Hexyl Laurate, PEG/​PPG-18/​18 Dimethicone, Polyglyceryl-4 Isostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, Behenic Acid, Propylene Glycol, Benzyl Alcohol, Ethylene Brassylate, Benzyl Alcohol, Phenoxyethanol, Sodium Benzoate, Water/​Eau, Cyclopentasiloxane, Propylene Glycol, Benzyl Alcohol, Cetyl PEG/​PPG-10/​1 Dimethicone, Behenic Acid, Aluminum Starch Octenylsuccinate, Sodium Chloride, PVP, Benzyl Alcohol, Trihydroxystearin, Arachidyl Behenate, Silica, Synthetic Wax, Polyethylene",https://incidecoder-content.storage.googleapis.com/05422b9c-d73f-45a5-9417-c943afe6252d/products/covergirl-vitalist-healthy-elixir-foundation/covergirl-vitalist-healthy-elixir-foundation_front_photo_original.jpeg,1
